Quarter,Gross domestic product,Personal consumption expenditures,Goods,Durable goods,Nondurable goods,Services,Gross private domestic investment,Fixed investment,Nonresidential,Structures,Equipment,Intellectual Property Products,Residential,Change in private inventories,Net exports of goods and services,Exports,Goods,Services,Imports,Goods,Services,Government consumption expenditures and gross investment,Federal,National defense,Nondefense,State and local
2000-12-31,0.011093517678182,0.014506727440067,0.009842838626053,0.004497093342108,0.012907783200616,0.017137764778466,0.0028212861173265,0.0043532649487116,0.0025734081161333,0.015553522415371,-0.0090439276485788,0.014023210831721,0.0097288346098116,-0.050699300699301,0.035778635778636,-0.008709562744401,-0.012275157997083,0.00099206349206353,0.0027085948338508,0.0086441865898296,-0.030923344947735,0.012845528455285,-0.0001571832756995,0.0043202033036849,-0.007416563658838,0.019604599222433
2000-09-30,0.0076958251850987,0.016000474967717,0.013131976362443,0.010865949661825,0.01459473547042,0.017625857458435,-0.0077227531615021,0.0086811689294908,0.013915835953703,0.045933014354067,0.0,0.015467714215566,-0.0071927661323469,-0.36725663716814,0.080367074527252,0.029742838839572,0.039807911032478,0.0033178500331785,0.042277766301728,0.041950665368387,0.044110959527058,0.0088031056919459,-0.0048490536524322,-0.0098137896326119,0.0033071517155849,0.016223940820444
2000-06-30,0.024653573920845,0.014241197103587,0.0099888092178888,-0.020631990444131,0.028824239174152,0.016666666666667,0.064700138753276,0.026686703285315,0.034036665513663,0.051307847082495,0.032826261008807,0.02362402613722,0.0049566294919455,4.5802469135802,0.019274376417234,0.036717267552182,0.038178955654684,0.032899246058944,0.032342905885698,0.031987941718305,0.034336782690499,0.018829034594173,0.034298657175214,0.043866561597058,0.018955349620893,0.010705182667799
2000-03-31,0.010568098246038,0.02370201420888,0.022937335707623,0.050895811936551,0.0064089590501248,0.024138682420163,-0.0017954242330974,0.034634355565087,0.038881701882995,0.033264033264033,0.042136003337505,0.037278415015641,0.021950189953567,-0.80760095011876,0.18988195615514,0.02211016291699,0.023911875335841,0.017433751743375,0.059576711606538,0.062928348909657,0.041136141038198,0.0061091805851361,-0.021374287523749,-0.042023150478108,0.013663535439795,0.021080940400798
1999-12-31,0.022013323311677,0.020716667715346,0.020641308581072,0.005853994490358,0.029589497812044,0.020759706398438,0.030937648738696,0.007998270644185,0.0054921231391821,0.01906779661017,-0.012360939431397,0.030075187969925,0.015430775825118,1.079012345679,0.07388627308946,0.028731045490822,0.038070004183517,0.0052576235541535,0.038482596793117,0.041917833627006,0.01998001998002,0.025284450063211,0.027660266840221,0.025548387096774,0.031263760457948,0.02407604832978
1999-09-30,0.016249869205818,0.016664001279386,0.016808201698421,0.019185774450164,0.015374850130475,0.016581664698641,0.024433849821216,0.021925222289722,0.023975136895072,0.0063965884861408,0.022468754388429,0.040514110086616,0.015893751360766,0.15384615384615,0.12510187449063,0.030427631578947,0.028395238778144,0.03557168784029,0.049499261205057,0.052513421181064,0.034090909090909,0.021423959617304,0.022458825486608,0.030859271082735,0.0088849400266548,0.020859785960457
1999-06-30,0.011633199606228,0.020231685429923,0.030796444121916,0.042566166605684,0.023902368573079,0.014295907446104,-0.002593753377283,0.02461521050249,0.023865444351845,-0.0038938053097346,0.024456912674435,0.045574057843996,0.026598122485472,-0.57913669064748,0.17697841726619,0.011647254575707,0.013370149687545,0.0073126142595978,0.041107597641227,0.047010730710271,0.010438413361169,0.016527446300716,0.011101766190076,0.015945945945946,0.0026726057906459,0.019509939898289
1999-03-31,0.01301778954931,0.012137726034184,0.011144232974089,-0.0064226854095978,0.021766398583339,0.012670640757658,0.031319661168078,0.018911439114391,0.02088328563694,0.0046230440967283,0.022205882352941,0.031956587277661,0.013363533408833,0.39,0.16675993284835,-0.0048639138983752,-0.019521231119977,0.034026465028355,0.021921397379913,0.026973131821998,-0.0031217481789802,0.013117330593,0.0015161725067385,-0.0075107296137339,0.017217942908926,0.019513574660634
1998-12-31,0.019592193735309,0.017252385432066,0.0284892222065,0.051210191082803,0.015129952812523,0.011062697315209,0.031382917576733,0.027853502429774,0.026274011747897,0.0050035739814152,0.032806804374241,0.031405472636816,0.032507015902713,0.14503816793893,0.02348224513173,0.033144445632417,0.037245048773278,0.022419791264012,0.031624470673034,0.032845528455285,0.025613660618997,0.015780424904826,0.015221481101419,-0.0026752273943285,0.046467520151731,0.01628664495114
1998-09-30,0.016876605111899,0.016217692649117,0.014644651830581,0.020540821632865,0.011209573581762,0.017089934453202,0.026551805522776,0.018100639555931,0.010994302222936,0.0057512580877068,0.0038115566397317,0.030438961871195,0.039630440068077,0.40482573726542,0.075785582255083,-0.012667581547556,-0.010384671639608,-0.018588770864947,0.00027036770007226,-0.0047470061495307,0.025725232621784,0.015083520319122,-0.0032390044323218,0.013832384052075,-0.032124827902708,0.025545293770878
1998-06-30,0.011811422207724,0.019474755912912,0.021860328638498,0.042700284668564,0.010098691760386,0.018129255376635,-0.010220171698885,0.031234444997511,0.027796106895414,0.064269319051262,0.015639516878291,0.022273173927285,0.041793313069909,-0.64509990485252,0.20044378698225,-0.016303219106957,-0.034594747246541,0.034131031777168,0.01038062283737,0.006624674196351,0.029875986471251,0.024063317801749,0.026421697287839,0.037130801687764,0.0087962962962963,0.022606249372049
1998-03-31,0.011538067658137,0.010250369224277,-0.00029334115576422,0.00067824199674444,-0.00084085002293238,0.016199000604031,0.040722056767763,0.025261546312835,0.025805905744987,0.0049980776624373,0.036430749478414,0.022438044206296,0.023328149300156,0.35263835263835,0.15555555555556,-0.0054735102757409,-0.005616399887672,-0.0050741608118657,0.011886114438404,0.010979358805446,0.016618911174785,-0.0036250317985246,-0.025575447570332,-0.053262316910786,0.023696682464455,0.0095344355411299
1997-12-31,0.011102418371339,0.015008476844829,0.012323682256867,0.019922523519646,0.0080912383447638,0.016522467206252,0.012305420537747,0.0065493771670732,0.0029701289884589,0.017207665232695,-0.011736716891356,0.021553198768389,0.017941952506596,0.14432989690722,0.20867768595041,-0.0059542141463916,-0.0073867595818815,-0.0011695906432749,0.013446633672612,0.01380231522707,0.011594202898551,0.0080779587126556,0.0018790570550052,0.0091373286750873,-0.010782934833568,0.011802134646962
1997-09-30,0.016358937779909,0.019726665574785,0.023297037224614,0.037611254665518,0.015494170122858,0.017724251548032,0.022265551292534,0.037229437229437,0.043570669500531,0.053998351195383,0.046820521334883,0.028501055594652,0.017996239591727,-0.23190045248869,0.13615023474178,0.020534311157674,0.023537803138374,0.011834319526627,0.030008656343176,0.030275229357798,0.028622540250447,0.0048962762530601,-0.00051220761481999,-0.0061431623931623,0.0094652153336488,0.0081738230729436
1997-06-30,0.017828876114305,0.0070372202979824,-0.0061408365631449,-0.012755102040816,-0.002497853407228,0.014582132564841,0.0446123521682,0.019902187202826,0.020238525478858,-0.00041203131437987,0.025191489361702,0.027105168052042,0.01888341543514,0.77510040160643,-0.21691176470588,0.039307491289199,0.047989236059202,0.016032064128257,0.012169003115265,0.012188044109112,0.01145958986731,0.013053126223731,0.023772067820311,0.02913688840022,0.014402304368699,0.0066659722945526
1997-03-31,0.013876989537957,0.014992280649541,0.014709637877318,0.023201856148492,0.010092249467791,0.015183874082092,0.028378378378378,0.018612052860998,0.021504383940932,0.015906236919213,0.010491916064672,0.05129179331307,0.0099502487562188,0.43515850144092,0.22522522522523,0.016154016375304,0.028602183607566,-0.01577909270217,0.034857948821277,0.034834834834835,0.034956304619226,0.0081589682853008,-0.0072878709005725,-0.027012570205937,0.029658922392486,0.017486222975837
1996-12-31,0.015700453486947,0.014683955230923,0.016615608287035,0.015013246982632,0.017488969113518,0.013551180168426,0.0037981551817688,0.015385696220317,0.023038428854688,0.060363959165557,0.0076256499133448,0.024922118380062,-0.0068624759813341,-0.32093933463796,-0.22241681260946,0.051419264774314,0.037988826815642,0.087516087516088,0.019305812281783,0.022224950884086,0.0056497175141242,0.012862379206931,-0.0010400416016641,-0.0055851063829788,0.0069686411149826,0.021654395842356
1996-09-30,0.012094523351734,0.010335424572377,0.0052194790959862,0.0045837646015082,0.0056474384832594,0.013250007511342,0.039334555195263,0.025504322766571,0.031657899863628,0.025022747952684,0.036092655773029,0.0272,0.0080243497509686,0.67540983606557,0.2187833511206,0.00069848661233996,0.0085318737926593,-0.020176544766709,0.022040302267003,0.020040080160321,0.031735751295337,0.0053601340033501,-0.0096137339055794,-0.012864268836965,-0.0034722222222222,0.014945054945055
1996-06-30,0.021335090142023,0.017521052427335,0.023997862105826,0.025007578053956,0.023365257595773,0.01386011941026,0.046782762691853,0.029444485648595,0.022917497010761,0.025664955669622,0.01996336996337,0.0275380189067,0.048447925732521,3.4202898550725,0.05518018018018,0.013091166411133,0.006643979906012,0.030762564991334,0.017188000427031,0.017718291905672,0.014454664914586,0.013307081268246,0.0091822591822591,0.01492139621636,-0.0014858841010402,0.015851752623353
1996-03-31,0.012000769280082,0.014947123811024,0.014697109387711,0.011652867218644,0.016363178652345,0.015089672232529,0.014675052410902,0.023610689341026,0.02147582697201,0.019505233111323,0.016759776536313,0.033999150021249,0.030185295875672,-0.625,0.27220630372493,0.010126280676674,0.012801575578533,0.002606429192007,0.030246370435548,0.031693845344556,0.022849462365591,0.011815621350553,0.017451084082496,0.015696887686062,0.021244309559939,0.0082160945413618
1995-12-31,0.012067735028872,0.011433124190818,0.0096922571459862,0.015097276264592,0.0067584692067247,0.012460083902073,0.024861878453039,0.019583559099001,0.017607457276023,-0.00047551117451271,0.023246951219512,0.021267361111111,0.025122549019608,0.6283185840708,-0.061827956989247,0.0096223237911956,0.0057774843182569,0.020390070921986,0.0037535879885185,0.00092141634855855,0.018480492813142,-0.0010979208124613,-0.016640665626625,-0.01859229747676,-0.013473053892216,0.0092003634711495
1995-09-30,0.013359807492538,0.01321897073663,0.012362104329508,0.024884351571224,0.0056924384027188,0.013677763320745,-0.00046019328117803,0.017164002834423,0.0093037842358352,0.013982642237223,-0.0011419870574801,0.029490616621984,0.041148325358852,-0.66568047337278,-0.32054794520548,0.040680936287395,0.03875171467764,0.045897079276773,-0.0027523945832875,-0.0060185790919795,0.013879250520472,0.0011679032701292,-0.0048300845264793,-0.01077246452969,0.00652938221999,0.0051375727822811
1995-06-30,0.0078989569665884,0.014682694079823,0.0088361948436889,0.0090133590857879,0.0086554117747878,0.018060222279659,-0.017705115648309,0.0031593081115236,0.013025521550355,0.030815109343936,0.00019036740909961,0.027548209366391,-0.025792417650715,-0.44771241830065,0.03988603988604,0.022134083930399,0.020293911826452,0.027142857142857,0.024128988612019,0.025217974513749,0.019094766619519,0.010833333333333,0.0036357340720222,0.0079449152542373,-0.0040020010005003,0.015653988868275
1995-03-31,0.0091751708641513,0.0074475986136327,-0.0037330064631157,-0.01661918328585,0.0033533963886501,0.014021753374394,0.015376376988984,0.027678571428571,0.041583939995588,0.040330920372285,0.046622833233712,0.030274361400189,-0.011063306699447,-0.18508655126498,0.033366045142296,0.030319008700237,0.038706160276213,0.0081613058089294,0.030560074366721,0.032119617887305,0.02315484804631,0.011093947479287,0.0073247296825951,0.0037214247740564,0.014205986808727,0.013634226610249
1994-12-31,0.016919875413136,0.015524501896042,0.020410483825118,0.036927621861152,0.011656228253306,0.012673346161502,0.04442313838287,0.02803738317757,0.03979814198876,0.028176501860712,0.053305351521511,0.019286403085824,-0.0030637254901961,0.41165413533835,0.051599587203302,0.029447686253223,0.030910453353316,0.025603151157066,0.032142000479731,0.038234871352594,0.00072411296162197,-0.00014040999719183,-0.018150684931507,-0.041528662420382,0.029780564263323,0.012254610350982
1994-09-30,0.011348317697873,0.014926959960875,0.018589298123697,0.017705027559713,0.019058594096268,0.012801989180471,-0.010671093194214,0.012418687167357,0.018931868645553,0.0053447354355959,0.023850451224753,0.020669291338583,-0.0045745654162855,-0.34643734643735,0.06953642384106,0.042291371994342,0.056402137344152,0.0069410014873575,0.045386158475426,0.050906344410876,0.019188191881919,0.02298190175237,0.026362038664323,0.035073839662447,0.0084299262381454,0.020767549186301
1994-06-30,0.018707173184984,0.013359477687518,0.012370287858357,0.016813858695652,0.010118194842407,0.013934314527119,0.052408285500374,0.023342266793464,0.017358221376769,0.048179271708683,0.0077955825032481,0.01195219123506,0.038973384030418,0.79295154185022,0.12406947890819,0.037874339401057,0.043792604833712,0.023338406900051,0.04699396166973,0.055484693877551,0.0066864784546806,0.013465317708712,0.0081502480510277,0.015804982587731,-0.0068027210884353,0.017171093267449
1994-03-31,0.01471675577295,0.015069991251094,0.015841820022631,0.026141512722203,0.010404415090926,0.014586933978569,0.042584562012142,0.017863428370292,0.013984327908379,-0.024056861673045,0.032185963343764,0.0085384229030639,0.028347996089932,1.7349397590361,0.098092643051771,0.014294222751638,0.0062357098316358,0.034645669291339,0.02255033557047,0.023331701745799,0.01892505677517,-0.0053572721349452,-0.030240549828179,-0.048189699133095,0.0068493150684931,0.012761166020268
1993-12-31,0.018626343385186,0.014647137150466,0.018130002425418,0.030901904419691,0.011716247139588,0.012636074066296,0.052103294096177,0.043238777196365,0.038952905811623,0.039204545454545,0.052705882352941,0.0081012658227848,0.055001718803713,1.5151515151515,0.073099415204678,0.031802120141343,0.039991353220925,0.011683483802443,0.035729181148339,0.035129201148455,0.03933910306845,0.0078067999416314,0.0053549835895665,0.0056410256410256,0.0047644256220223,0.0095995958064922
1993-09-30,0.010923040880871,0.01543661971831,0.0091788030840778,0.016064257028113,0.0057074472981681,0.019120322477081,0.0012791228871632,0.017656950672646,0.0075719333669864,0.010913268236646,0.0083036773428232,0.0040671072699543,0.046402877697842,-0.72614107883817,0.082278481012658,-0.0033685499923443,-0.0092096808738487,0.011278195488722,0.0041881893061566,0.0033892560582952,0.0079302141157811,0.0071276361231537,0.0057331480194579,0.004119464469619,0.0090811965811967,0.0081497516872534
1993-06-30,0.012062475919505,0.015794895272977,0.016925948973242,0.037696533434363,0.0066722268557131,0.01513670106826,0.0097794999538702,0.021374045801527,0.020345093999485,-0.0085421412300683,0.036645351696999,0.011831275720165,0.024318349299926,-0.32869080779944,0.13464991023339,0.014760720944686,0.014118158123371,0.016375545851528,0.024310024310024,0.024657058517104,0.021880064829822,0.0069552349241584,-0.0024263431542461,-0.0030800821355237,-0.001067235859125,0.013944480309877
1993-03-31,0.007554945054945,0.0097776339512737,0.0056949746542336,0.0091760657618045,0.0040007443245255,0.01216874977092,0.024480151228734,0.010899971062024,0.010803071716777,-0.0062252405206564,0.017517517517518,0.011972930765227,0.011554230339172,0.68544600938967,0.18259023354565,0.0034299968818211,-0.0038944180008655,0.022321428571429,0.015686274509804,0.020194862710363,-0.0048387096774193,-0.0066152149944873,-0.026981450252951,-0.037311588831233,-0.0047796070100903,0.0091205211726384
1992-12-31,0.016867835724588,0.019032364441513,0.015765049901469,0.021480179652412,0.012911129959476,0.020955731018224,0.033001366920523,0.032878350104613,0.026315789473684,0.021387283236994,0.030959752321981,0.022352315061203,0.051744413955312,0.039024390243902,0.22337662337662,0.0031279324366594,0.0034737299174988,0.0022371364653243,0.015636524561145,0.019137028344467,0.0,0.0037627268702965,0.00050615825881551,-0.015567988324009,0.037465564738292,0.0061615102254851
1992-09-30,0.014509495864332,0.017252120573154,0.016083193385867,0.022155688622755,0.013273491214668,0.017941490172177,0.010956470239858,0.013940802101222,0.016153115243654,0.014067995310668,0.021343873517787,0.0075067024128687,0.0075039494470774,-0.11637931034483,0.17378048780488,0.021079527307569,0.026292335115865,0.007891770011274,0.028679817905918,0.029745305818925,0.023947151114781,0.012474788974378,0.018035039505325,0.020605759682224,0.012269938650307,0.0083278255122273
1992-06-30,0.017474297893681,0.013526968938971,0.0093884469943931,0.0096735187424426,0.0091548617134046,0.016022911990092,0.058841973244147,0.03491897543126,0.031503780453654,0.0041200706297822,0.053873923910025,0.012486427795874,0.044554455445544,115.0,0.6,0.001439309131617,-0.0020013342228152,0.010250569476082,0.020439764633013,0.027507163323782,-0.01062091503268,0.0088929082824628,0.0062219149671622,0.006496751624188,0.0050448430493274,0.010958171856207
1992-03-31,0.01616422212667,0.025042941425406,0.023761847550394,0.039162303664921,0.016655236602332,0.025765214974791,-0.022476501838987,0.0093921485859012,-0.0047380156075808,-0.01335656213705,-0.0035971223021581,0.00054318305268873,0.053455019556715,-0.9935691318328,-0.11255411255411,0.016417425227568,0.019265639165911,0.0086157380815623,0.011749960833464,0.017492711370262,-0.011308562197092,0.015614236509759,0.0085410493289175,-0.0022438294689604,0.033603707995365,0.021012416427889
1991-12-31,0.0097935160169819,0.00689292159615,-0.0069596341220919,-0.014040883749742,-0.0036118703631394,0.01531702204845,0.033034300791557,0.0010564124234101,-0.0034717400361061,-0.029859154929578,-0.0033094318808606,0.022209883398112,0.015894039735099,37.875,0.09478672985782,0.024309024309024,0.02224281742354,0.030177514792899,0.026700981180634,0.028177458033573,0.021452145214521,0.0031480343980343,-0.012394560165261,-0.026219956300073,0.021301775147929,0.015800415800416
1991-09-30,0.012175271827593,0.011638816339985,0.0078156312625251,0.019149831649832,0.0025445292620866,0.013978011198758,0.022555579538096,0.0021172983273343,-0.0092184920198128,-0.065297525013165,0.012283640424344,0.0078343592613319,0.039944903581267,-1.0444444444444,-0.09051724137931,0.016759776536313,0.01053617419808,0.033007334963325,0.012705652386382,0.019144602851324,-0.013832384052075,0.0044732376985965,-0.0078565328778822,-0.013413173652695,0.005952380952381,0.014625228519196
1991-06-30,0.014649292308709,0.013752506297877,0.0075380266523086,0.0074199703201187,0.0075929395523123,0.017592746631176,0.0021630975556998,0.0047867248165089,-0.004110715264456,-0.025654181631606,-0.0085801273180183,0.029377880184332,0.035663338088445,0.16129032258065,-0.50743099787686,0.03053035589672,0.015212740670311,0.072786885245902,-0.010317588263743,-0.012072434607646,-0.0040518638573744,0.0073026724673709,0.0044604563389947,0.00047927150730886,0.014492753623188,0.0096549765724834
1991-03-31,0.0052462935600085,0.0014931520955617,-0.0092685203707409,-0.019130796423373,-0.0046132705143305,0.0082609971904224,-0.024271844660194,-0.019605798310564,-0.010574837310195,-0.012664640324215,-0.028240989779451,0.030878859857482,-0.049706281066426,0.3716814159292,-0.40455120101138,0.0087997184090109,0.026347889729202,-0.036639292482628,-0.041711725629538,-0.043863024240092,-0.032156862745098,0.013224181360201,0.022631578947368,0.017556693489393,0.036295369211514,0.0054246966452533
1990-12-31,-0.0010282776349614,0.0054356266501009,0.002004409701343,-0.025729335494327,0.015651480410727,0.0076055266827228,-0.053062856000799,-0.020331017572538,-0.0090017466075506,-0.039416058394161,-0.0048179871520343,0.019987886129618,-0.056289978678038,-1.5159817351598,0.054666666666667,0.023599351468204,0.0088604479448682,0.063844086021505,0.027297254404063,0.026664033181908,0.029886914378029,0.024185746533376,0.021505376344086,0.029109159347553,0.0025094102885822,0.026524032825322
1990-09-30,0.0091720086364169,0.016630703647177,0.011762320016224,-0.0096308186195826,0.022632276480783,0.019733723986384,-0.013894363421364,-0.00234430741005,0.013756469626805,0.0043988269794722,0.021602406343998,0.0073215375228797,-0.050222762251924,-0.35014836795252,0.090116279069767,0.016852903462173,0.014228657014478,0.024088093599449,0.024886141834743,0.021177894312223,0.040336134453781,0.0096044278040047,-0.0026809651474531,-0.0099378881987578,0.015286624203822,0.019877447317292
1990-06-30,0.014242547701501,0.012172060194433,-0.0069146079484425,-0.032984090027163,0.0068774378977622,0.024725153428407,0.0039572615749901,-0.015849132310161,-0.0090430557430152,0.0024497795198432,-0.028427205100956,0.022457891453525,-0.035546875,1.4071428571429,-0.2225988700565,0.014306949089558,0.01110550227158,0.023239436619718,-0.01914486279515,-0.028605015673981,0.02233676975945,0.012026359143328,0.012486427795874,0.0067533766883441,0.027486910994764,0.011641971575446
1990-03-31,0.022105007460874,0.022996648592681,0.032150776053215,0.047773937792234,0.024072322085567,0.017064080111366,0.014961341500151,0.017868082499489,0.018419243986254,0.030287733467945,0.010198604401503,0.021669853409815,0.016276300119095,-0.1566265060241,0.068840579710145,0.044237485448196,0.04290602790208,0.047970479704797,0.047810096957539,0.043762781186094,0.066911090742438,0.028639213692594,0.027710619304445,0.022244950140629,0.043003412969283,0.029416342412451
1989-12-31,0.0090692625534,0.012273830538394,0.00090158818225949,-0.027096518987342,0.016020506247997,0.019829639128046,-0.00060210737581538,-0.0073983987027466,-0.0050601750547047,0.0020232675771371,-0.022047244094488,0.029527559055118,-0.014090019569472,0.69387755102041,0.10252996005326,0.011778563015312,0.0023746701846965,0.039907904834996,0.023613963039014,0.024298282362799,0.019626168224299,0.013395157135497,-0.0014856081708449,-0.0093718338399189,0.019485038274182,0.026193898738221
1989-09-30,0.014782176106887,0.015716486902928,0.014636549152065,0.024934117170079,0.0092702382235636,0.016384285980264,-0.0044955044955045,0.022805017103763,0.031457187191423,0.042721518987342,0.02529601722282,0.031821259309411,-0.0011727912431588,-0.73002754820937,-0.14852607709751,0.0043375394321766,-0.0015806111696523,0.021159874608151,-0.018474974806853,-0.027104136947218,0.021967526265521,0.016141697932118,0.012598721323806,0.013607188703466,0.0091292134831459,0.019208855608009
1989-06-30,0.018272605565003,0.018082770029377,0.023110151187905,0.014185855263158,0.02792243767313,0.014784374852393,-0.0043763676148796,0.007835353113247,0.018095648427402,0.0005277044854881,0.022564667033572,0.029268292682927,-0.019547719432733,-0.24532224532225,-0.12673267326733,0.045342126957955,0.052981969486824,0.023255813953488,0.015694302285909,0.01804979253112,0.0047984644913628,0.026143790849673,0.027632850241546,0.027162447257384,0.029645697758496,0.02502920073419
1989-03-31,0.021190902876568,0.015878074928288,0.012021857923497,0.0004113533525298,0.018278235360487,0.018424090821628,0.044245949314499,0.014412886816448,0.021117465904091,0.024878312601406,0.01593514117976,0.030150753768844,-0.0030569354222392,1.5183246073298,-0.062209842154132,0.039862837548221,0.030588907947398,0.06763698630137,0.02072087759011,0.025095703955764,0.0009606147934679,0.0094902386117137,-0.0048076923076923,-0.017871017871018,0.032860343539955,0.02199863574352
1988-12-31,0.021360505708086,0.021608501317231,0.023337309871757,0.03358843537415,0.017799724391364,0.020420184567053,0.02208067940552,0.021433210651656,0.023412877082395,0.0076294277929156,0.024634775136064,0.041884816753927,0.01631067961165,0.04945054945055,0.084592145015106,0.028659611992945,0.032772364924712,0.016536118363795,0.038892908827786,0.042340944358235,0.023598820058997,0.025964391691395,0.028074337682879,0.022510593220339,0.044461778471139,0.024100593782745
1988-09-30,0.017627743533614,0.020942883046238,0.010853180584866,-0.0059171597633136,0.020269478617457,0.027746947835738,0.0080256821829856,0.0097278391080992,0.010464058234759,-0.003800217155266,0.012470997679814,0.025306748466258,0.0078277886497065,-0.071428571428572,-0.068480300187617,0.032081911262799,0.031050228310502,0.035135135135135,0.012268815235305,0.012115772941441,0.012948207171315,0.0070974971983565,0.00079145231499809,-0.0023778071334213,0.0094488188976377,0.012734347364698
1988-06-30,0.02300318233607,0.018467220683287,0.013753056234719,0.005952380952381,0.018010496183206,0.02164725286053,0.028505392912173,0.026132794975325,0.027903351519875,0.031354983202688,0.027413587604291,0.024351924587588,0.021591363454618,0.15294117647059,-0.14032258064516,0.049677573441605,0.055591259640103,0.032558139534884,0.0062649714391007,0.0095130237825594,-0.0079051383399209,0.013055818353832,0.0027777777777777,0.0058463991496146,-0.0054815974941269,0.022423146473779
1988-03-31,0.0135186254405,0.025697689102159,0.025142946659356,0.045565681262503,0.014029995162071,0.026072240731927,-0.040042260961437,0.0092823183155989,0.017446471054718,-0.022441160372195,0.036442248301421,0.026612903225806,-0.010680379746836,-0.73058637083994,-0.14718019257221,0.067839836776332,0.079431148109608,0.035645472061657,0.0096744186046512,0.008681745487777,0.014028056112225,0.0028462998102467,-0.011377010592389,0.001597018898057,-0.04772557792692,0.01617052554208
1987-12-31,0.024936230996837,0.010882399872347,-0.0035123321885732,-0.023018458197611,0.0074326794200072,0.020838956972413,0.079863091842556,0.0090234151913192,0.0079936051159073,0.028716216216216,-0.010088657902782,0.026490066225166,0.0112,62.1,-0.00068728522336766,0.054315676257058,0.059536934950386,0.040080160320641,0.039048907790451,0.035241248817408,0.056084656084656,0.017374517374517,0.015133412982875,-0.0010635469290083,0.063441712926249,0.019673974142777
1987-09-30,0.016384942445297,0.021083159541189,0.02381332907144,0.048736051013437,0.010341007017112,0.019203257400682,0.0021724216784816,0.020277356951404,0.02810650887574,0.047169811320755,0.021549031855091,0.018549747048904,0.0012014417300761,-0.93939393939394,-0.010204081632653,0.046426561620709,0.051391035548686,0.033126293995859,0.029862631893291,0.033488144707895,0.012861736334405,0.010731707317073,0.0060096153846154,0.018413214189006,-0.029253271747498,0.014831717056475
1987-06-30,0.018010219163042,0.023513324217056,0.029196479973682,0.049223416965353,0.018685728618009,0.01963644524237,0.0039026629935721,0.017670777988615,0.019778746228629,0.016177351707609,0.024312220089571,0.013675213675214,0.012160518848804,-0.41071428571429,0.041076487252125,0.056166419019316,0.065020576131687,0.033155080213904,0.051496755285744,0.050320924261874,0.059023836549376,0.016865079365079,0.019607843137255,0.029551156955673,-0.0076394194041253,0.014467592592593
1987-03-31,0.014305906540455,0.010856006203432,-0.0034423407917382,-0.051235547494899,0.023620025673941,0.020847651775487,0.034556465977912,-0.013570425830604,-0.022928267278087,-0.023405500292569,-0.034887310898425,0.010362694300518,0.0098239869013507,-3.1875,0.05688622754491,0.0044776119402985,-0.0024630541871921,0.022975929978118,0.019419547588562,0.018300653594771,0.022041763341067,0.013268998793727,0.0065789473684211,0.019323671497585,-0.026765799256506,0.019669551534225
1986-12-31,0.010780154125898,0.012424480322217,0.0027944439878358,-0.010320843616783,0.010376134889754,0.019264448336252,0.0075376884422111,0.014238253440911,0.014285714285714,0.011242603550296,0.016635279347144,0.013123359580052,0.014113740141137,0.82857142857143,-0.038848920863309,0.045241809672387,0.060052219321149,0.0077177508269019,0.020026121027427,0.020544290288154,0.017709563164109,0.0018126888217522,-0.013187259078921,-0.027900552486188,0.0282874617737,0.016393442622951
1986-09-30,0.014137688795223,0.023297240656654,0.035753809483272,0.094279400932973,0.0045602605863192,0.014630101285317,-0.022684752104771,0.0038113387327298,-0.0049586776859504,-0.031518624641834,0.0034645669291339,0.011504424778761,0.026854219948849,-1.4458598726115,0.078355314197052,0.017137416693113,0.0083369899078543,0.038946162657503,0.034684684684685,0.026568063544234,0.073510773130545,0.028163180782771,0.038777660695469,0.040828062104658,0.032359905288082,0.018115204559332
1986-06-30,0.0086132453557115,0.0099834197622324,0.0032453668118541,0.040091930541369,-0.015141793917618,0.014664342809063,-0.0096120440069484,0.0078021846116913,-0.013854930725346,-0.089723526343245,0.021557271557272,0.017101710171017,0.06879271070615,-0.48355263157895,0.023015873015873,0.0054243777919593,0.015144766146993,-0.017997750281215,0.010468821119709,0.020687727145653,-0.034271725826193,0.022876509214149,0.032194909723733,0.037899134586691,0.01685393258427,0.014244426094137
1986-03-31,0.014192360378163,0.015693862194991,0.011926367643246,0.020323084940073,0.0077589551273762,0.018423307626393,0.0046538685282141,0.008107454017425,-0.0074421614625465,-0.020939734422881,-0.0082961072112315,0.02020202020202,0.053262955854127,-0.081570996978852,-0.055472263868066,0.026195153896529,-0.010577346848832,0.13248407643312,0.0011392116655275,-0.014057331863286,0.075,0.0086529216964,-0.0058391003460207,-0.010628875110717,0.0072756669361357,0.022588135951024
1985-12-31,0.013311791744414,0.0094766159076935,0.00017287578874563,-0.03203026481715,0.016831032215648,0.016171165567857,0.045366090975432,0.02543739918104,0.022667107875579,0.018730489073881,0.023848415550474,0.026390197926485,0.034756703078451,1.0306748466258,0.14114627887083,0.027245206861756,0.021152115211521,0.045272969374168,0.059633027522936,0.065491923641703,0.032608695652174,0.012437810945274,0.0080662742533246,0.01467944877172,-0.0096076861489192,0.016741790083709
