Year,S&P Composite,Dividend,Earnings,CPI,Long Interest Rate,Real Price,Real Dividend,Real Earnings,Cyclically Adjusted PE Ratio
1980-02-29,115.3,5.75,15.1467,78.9,12.41,347.44829340938,17.327213244613,45.64349580038,9.0544760921925
1980-01-31,110.9,5.7,15.0033,77.8,10.8,338.91424871465,17.41939781491,45.850605480077,8.8509341807291
1979-12-31,107.8,5.65,14.86,76.7,10.39,334.16524250326,17.514226531943,46.063965710561,8.7452044046693
1979-11-30,103.7,5.60333,14.7833,75.9,10.65,324.84400724638,17.552634244203,46.309222876812,8.5187843029836
1979-10-31,104.5,5.55667,14.7067,75.2,10.3,330.3971775266,17.568498415758,46.498106896941,8.6818433068993
1979-09-30,108.6,5.51,14.63,74.6,9.33,346.1217386059,17.561056903485,46.627633847185,9.112758990741
1979-08-31,107.4,5.45333,14.4133,73.8,9.03,346.00772764228,17.568848430014,46.434945817751,9.127165797215
1979-07-31,102.7,5.39667,14.1967,73.1,8.95,334.03420861833,17.552798370246,46.175106616279,8.8274980455424
1979-06-30,101.7,5.34,13.98,72.3,8.91,334.44178630705,17.560660165975,45.973413692946,8.8539377646939
1979-05-31,99.73,5.29333,13.7533,71.5,9.25,331.63293615385,17.601950966923,45.733954284615,8.794383289815
1979-04-30,102.1,5.24667,13.5267,70.6,9.18,343.84199645892,17.669201641147,45.553844598442,9.1330635662174
1979-03-31,100.1,5.2,13.3,69.8,9.12,340.97028581662,17.712742120344,45.303744269341,9.0707850296608
1979-02-28,98.23,5.15667,12.9767,69.1,9.1,337.99009674385,17.743086553763,44.650270675109,9.0037403710456
1979-01-31,99.71,5.11333,12.6533,68.3,9.1,347.10102115666,17.800040763324,44.047471176428,9.25763691914
1978-12-31,96.11,5.07,12.33,67.7,9.01,337.53420302807,17.80562282127,43.30243183161,9.0119418191338
1978-11-30,94.71,5.05333,12.0767,67.4,8.81,334.09795615727,17.826071426335,42.601634327151,8.9284189022932
1978-10-31,100.6,5.03667,11.8233,67.1,8.64,356.46208196721,17.846738313934,41.894216040984,9.5336083582088
1978-09-30,103.9,5.02,11.57,66.5,8.42,371.47687293233,17.94816075188,41.366577669173,9.9418874730044
1978-08-31,103.9,4.98333,11.4567,66.0,8.41,374.29109166667,17.9520310475,41.271807025,10.023970854004
1978-07-31,97.19,4.94667,11.3433,65.7,8.64,351.71759216134,17.901336162329,41.049883353881,9.4255240477874
1978-06-30,97.66,4.91,11.23,65.2,8.46,356.12872346626,17.904894861963,40.951521242331,9.5496789810417
1978-05-31,97.41,4.87333,11.1267,64.5,8.35,359.07213790698,17.964038823798,41.015172537209,9.6349107285984
1978-04-30,92.71,4.83667,11.0233,63.9,8.15,344.95591932707,17.99631049867,41.015560193271,9.2625887208668
1978-03-31,88.82,4.8,10.92,63.4,8.04,333.08830899054,18.000719242902,40.951636277603,8.9504200776339
1978-02-28,88.98,4.75667,10.91,62.9,8.03,336.34086343402,17.980023543164,41.239366375199,9.0452635707047
1978-01-31,90.25,4.71333,10.9,62.5,7.96,343.324718,17.93022374616,41.4652568,9.2414622609347
1977-12-31,93.82,4.67,10.89,62.1,7.69,359.20444911433,17.879820692432,41.694057246377,9.6782665825359
1977-11-30,94.28,4.61333,10.83,61.9,7.58,362.13191696284,17.71991977601,41.59830993538,9.7662999836602
1977-10-31,93.74,4.55667,10.77,61.6,7.52,361.81129107143,17.587525663393,41.569315178571,9.7666662995565
1977-09-30,96.23,4.5,10.71,61.4,7.34,372.63186783388,17.425370521173,41.472381840391,10.067742820071
1977-08-31,97.75,4.45333,10.6133,61.2,7.4,379.75475694444,17.301005132925,41.232236950163,10.268385666711
1977-07-31,100.2,4.40667,10.5167,61.0,7.33,390.54921147541,17.175863210902,40.990907109016,10.567692447775
1977-06-30,99.29,4.36,10.42,60.7,7.28,388.91500420099,17.077947611203,40.81472800659,10.530023959091
1977-05-31,98.76,4.30333,10.3067,60.3,7.46,389.40511144279,16.967787547844,40.63873695937,10.548486693557
1977-04-30,99.05,4.24667,10.1933,60.0,7.37,392.50130791667,16.828102264417,40.392565189167,10.636037409141
1977-03-31,100.6,4.19,10.08,59.5,7.46,401.99337310924,16.74306394958,40.279256470588,10.895746511663
1977-02-28,101.0,4.14333,10.0233,59.1,7.39,406.32334179357,16.668630611421,40.323769819797,11.014841854223
1977-01-31,103.8,4.09667,9.96667,58.5,7.21,421.8707025641,16.649952322479,40.507187621624,11.437961346788
1976-12-31,104.7,4.05,9.91,58.2,6.87,427.7219871134,16.545119845361,40.484478436426,11.597589726583
1976-11-30,101.2,3.98333,9.79,58.0,7.29,414.84933448276,16.32887153681,40.13216387931,11.248855860508
1976-10-31,101.9,3.91667,9.67,57.9,7.41,418.44029447323,16.083341983851,39.708710967185,11.345696136317
1976-09-30,105.5,3.85,9.55,57.6,7.59,435.47963975694,15.891911024306,39.420194878472,11.80599094954
1976-08-31,103.3,3.82,9.45,57.4,7.77,427.88425696864,15.823018989547,39.143332317073,11.597986002509
1976-07-31,104.2,3.79,9.35,57.1,7.83,433.87985814361,15.781234763573,38.932597635727,11.75749048869
1976-06-30,101.8,3.76,9.25,56.8,7.86,426.12530105634,15.73900915493,38.719636883803,11.543841631417
1976-05-31,101.2,3.73667,9.05333,56.5,7.9,425.86303362832,15.724403378142,38.097614409469,11.532053585609
1976-04-30,101.9,3.71333,8.85667,56.1,7.56,431.86618627451,15.737602212745,37.535783081373,11.689164132206
1976-03-31,101.1,3.69,8.66,55.9,7.73,430.0086842576,15.694678980322,36.833582647585,11.631754403567
1976-02-29,100.6,3.68667,8.42667,55.8,7.79,428.64884767025,15.708616771774,35.905391502957,11.58609299445
1976-01-31,96.86,3.68333,8.19333,55.6,7.74,414.197575,15.7508399125,35.0367274125,11.185051362622
1975-12-31,88.7,3.68,7.96,55.5,8.0,379.9868045045,15.764954234234,34.100281441441,10.250368416257
1975-11-30,90.07,3.69,7.89333,55.3,8.05,387.25132305606,15.86496482821,33.936965535895,10.435859457948
1975-10-31,88.57,3.7,7.82667,54.9,8.14,383.5766651184,16.023864298725,33.895539997541,10.327599777501
1975-09-30,84.67,3.71,7.76,54.6,8.43,368.70140778388,16.155453205128,33.79146007326,9.9189053565594
1975-08-31,85.71,3.71,7.82667,54.3,8.4,375.29220524862,16.24470985267,34.270076351105,10.089769593328
1975-07-31,92.49,3.71,7.89333,54.2,8.06,405.72649732472,16.274681642066,34.625723139022,10.902767048239
1975-06-30,92.4,3.71,7.96,53.6,7.86,409.86898880597,16.456860914179,35.309060074627,11.011354609248
1975-05-31,90.1,3.69667,8.12333,53.2,8.06,402.6716343985,16.52102276062,36.304490209305,10.818139119336
1975-04-30,84.72,3.68333,8.28667,52.9,8.23,380.77476068053,16.554758017675,37.244508806522,10.233076136606
1975-03-31,83.78,3.67,8.45,52.7,7.73,377.97895464896,16.557445256167,38.122728178368,10.163796767444
1975-02-28,80.1,3.64667,8.59667,52.5,7.39,362.75306571429,16.514865445048,38.932189730762,9.7622467161665
1975-01-31,72.56,3.62333,8.74333,52.1,7.5,331.12916161228,16.535146432534,39.900379445969,8.9209955084042
1974-12-31,67.07,3.6,8.89,51.9,7.43,307.25490684008,16.491988439306,40.726049229287,8.2890600559231
1974-11-30,71.74,3.59667,8.96333,51.5,7.68,331.20129184466,16.604707977961,41.380909886116,8.9489845127556
1974-10-31,69.44,3.59333,9.03667,51.1,7.9,323.09236164384,16.719145677789,42.046069292857,8.7449838338096
1974-09-30,68.12,3.59,9.11,50.6,8.04,320.08255217391,16.868707608696,42.806107608696,8.6804213056463
1974-08-31,76.03,3.56,8.98667,50.0,8.04,361.5370957,16.9284764,42.7333233173,9.8241957231412
1974-07-31,79.31,3.53,8.86333,49.4,7.81,381.71469524292,16.989697064777,42.658722856984,10.394141805327
1974-06-30,89.79,3.5,8.74,49.0,7.54,435.68215316327,16.982821428571,42.40853122449,11.888498820079
1974-05-31,89.67,3.48,8.61333,48.6,7.58,438.68095401235,17.024754320988,42.137881360802,11.99543694733
1974-04-30,92.46,3.46,8.48667,48.0,7.51,457.984236875,17.138497291667,42.037216997187,12.550411048541
1974-03-31,97.44,3.44,8.36,47.8,7.21,484.67124853556,17.110725523013,41.583042259414,13.31036423914
1974-02-28,93.45,3.42,8.29333,47.2,6.96,470.73358633475,17.227489194915,41.775804960487,12.957321280205
1974-01-31,96.11,3.4,8.22667,46.6,6.99,490.36621341202,17.347259656652,41.973582529292,13.530721892514
1973-12-31,94.78,3.38,8.16,46.2,6.74,487.76721666667,17.394526190476,41.993885714286,13.493329686206
1973-11-30,102.0,3.34333,8.00333,45.9,6.73,528.35444444444,17.318267301416,41.45681348878,14.651845159711
1973-10-31,109.8,3.30667,7.84667,45.6,6.79,572.49984868421,17.241057146162,40.912726663706,15.913516308933
1973-09-30,105.6,3.27,7.69,45.2,7.09,555.47352212389,17.200742588496,40.450675995575,15.475308601806
1973-08-31,103.8,3.25333,7.53667,45.1,7.4,547.21587804878,17.151000313415,39.732037491463,15.278501094706
1973-07-31,105.8,3.23667,7.38333,44.3,7.13,567.83194356659,17.37131017754,39.626565443228,15.889518573989
1973-06-30,104.8,3.22,7.23,44.2,6.9,563.73745701357,17.320940950226,38.891429524887,15.808323047682
1973-05-31,107.2,3.20333,7.08667,43.9,6.85,580.58811845103,17.349023670501,38.380936580068,16.314338759669
1973-04-30,110.3,3.18667,6.94333,43.6,6.67,601.48790940367,17.377547382225,37.863363970986,16.935740066051
1973-03-31,112.4,3.17,6.8,43.3,6.71,617.18632332564,17.406411431871,37.338674364896,17.41214205829
1973-02-28,114.2,3.16333,6.67333,42.9,6.64,632.9168974359,17.531742637179,36.984792637179,17.889889599194
1973-01-31,118.4,3.15667,6.54667,42.6,6.46,660.81513615023,17.618034762089,36.538333001526,18.712530467302
1972-12-31,117.5,3.15,6.42,42.5,6.36,657.33508823529,17.622174705882,35.915670352941,18.645719442074
1972-11-30,115.1,3.12667,6.32667,42.4,6.28,645.42732193396,17.532912638325,35.477025845873,18.338894714968
1972-10-31,109.6,3.10333,6.23333,42.3,6.48,616.03879905437,17.443172319976,35.036251161584,17.533183854159
1972-09-30,109.4,3.08,6.14,42.1,6.55,617.83585035629,17.394281710214,34.675613539192,17.613854552912
1972-08-31,111.0,3.07667,6.08333,42.0,6.21,628.36439285714,17.416845734881,34.437369027024,17.94340468803
1972-07-31,107.2,3.07333,6.02667,41.9,6.11,608.30115513126,17.439460719212,34.198044054057,17.398690031138
1972-06-30,108.0,3.07,5.97,41.7,6.11,615.78,17.504116666667,34.03895,17.64085731574
1972-05-31,107.7,3.07,5.91667,41.6,6.13,615.54562860577,17.546193870192,33.815973578486,17.662646200373
1972-04-30,108.8,3.07,5.86333,41.5,6.19,623.33093012048,17.588473855422,33.591865280361,17.915161678498
1972-03-31,107.7,3.07,5.81,41.4,6.07,618.51927898551,17.630958091787,33.366731763285,17.805643849615
1972-02-29,105.2,3.07,5.77333,41.3,6.08,605.62468280872,17.673648062954,33.236417775666,17.464147605486
1972-01-31,103.3,3.07,5.73667,41.1,5.95,597.58044647202,17.759651216545,33.186077636618,17.262996797035
1971-12-31,99.17,3.07,5.7,41.1,5.93,573.68879841849,17.759651216545,32.973945255474,16.603557212925
1971-11-30,92.78,3.07667,5.61,40.9,5.81,539.34783398533,17.885269458802,32.611999877751,15.638712654327
1971-10-31,97.29,3.08333,5.52,40.9,5.93,565.56532408313,17.923985308924,32.088812713936,16.428862709159
1971-09-30,99.4,3.09,5.43,40.8,6.14,579.24740931373,18.006785661765,31.642992279412,16.856792547836
1971-08-31,97.24,3.09333,5.39333,40.8,6.58,566.66014166667,18.026191032721,31.429300101348,16.519449443052
1971-07-31,99.0,3.09667,5.35667,40.7,6.73,578.33391891892,18.089992895946,31.292363166216,16.889414708693
1971-06-30,99.72,3.1,5.32,40.6,6.52,583.97481133005,18.154050492611,31.154693103448,17.083166880071
1971-05-31,101.6,3.10333,5.28667,40.3,6.39,599.41352853598,18.308838440074,31.189975579777,17.564153279699
1971-04-30,103.0,3.10667,5.25333,40.1,5.83,610.70395261845,18.419957752244,31.147858207855,17.92411044796
1971-03-31,99.6,3.11,5.22,40.0,5.7,592.021155,18.485801125,31.02761475,17.402902607189
1971-02-28,97.11,3.12,5.19,39.9,6.11,578.6672943609,18.591720300752,30.926611654135,17.034534781502
1971-01-31,93.49,3.13,5.16,39.8,6.24,558.49587072864,18.698171733668,30.825101005025,16.461793943492
1970-12-31,90.05,3.14,5.13,39.8,6.39,537.94580339196,18.757910301508,30.645885301508,15.873840687206
1970-11-30,84.28,3.15667,5.20667,39.6,6.84,506.01946111111,18.952734365278,31.260991309722,14.950761908792
1970-10-31,84.37,3.17333,5.28333,39.4,7.33,509.13119327411,19.149475993274,31.882281703934,15.06418540409
1970-09-30,82.58,3.19,5.36,39.2,7.39,500.87192627551,19.348285841837,32.50997244898,14.842661145242
1970-08-31,77.92,3.18667,5.41333,39.0,7.53,475.03128820513,19.427206817051,33.001811131667,14.100456516815
1970-07-31,75.72,3.18333,5.46667,39.0,7.46,461.61921384615,19.406844849615,33.326992970897,13.72649974436
1970-06-30,75.59,3.18,5.52,38.8,7.84,463.20207744845,19.486474484536,33.825578350515,13.799691797725
1970-05-31,76.06,3.17667,5.55667,38.6,7.91,468.4970873057,19.566929297021,34.226711939508,13.983836060789
1970-04-30,85.95,3.17333,5.59333,38.5,7.39,530.79036428571,19.597126081429,34.542008938571,15.873067819354
1970-03-31,88.65,3.17,5.63,38.2,7.07,551.7638658377,19.730304057592,35.041517931937,16.531690813944
1970-02-28,87.16,3.16667,5.68,38.0,7.24,545.34521105263,19.813312522763,35.538788421053,16.37258678716
1970-01-31,90.31,3.16333,5.73,37.8,7.79,568.0439271164,19.897136485053,36.041321031746,17.09054139514
1969-12-31,91.11,3.16,5.78,37.7,7.65,574.5959693634,19.928912997347,36.452252254642,17.326929913743
1969-11-30,96.21,3.15667,5.81667,37.5,7.14,609.9957732,20.014087489733,36.8791613564,18.437760084691
1969-10-31,95.52,3.15333,5.85333,37.3,7.1,608.86829597855,20.100111639008,37.310584829357,18.448662031815
1969-09-30,94.51,3.15,5.89,37.1,7.16,605.67790687332,20.187127358491,37.746723854447,18.398046344677
1969-08-31,94.18,3.14333,5.87333,37.0,6.69,605.19431648649,20.198826192838,37.741621733378,18.429515590208
1969-07-31,94.71,3.13667,5.85667,36.8,6.72,611.90766970109,20.265573121332,37.839101382201,18.681708207193
1969-06-30,99.14,3.13,5.84,36.6,6.57,644.0294215847,20.332984562842,37.937581420765,19.713341583758
1969-05-31,104.6,3.12,5.83333,36.4,6.32,683.23196978022,20.379385714286,38.102462201511,20.972258271972
1969-04-30,101.3,3.11,5.82667,36.3,6.17,663.49965151515,20.370028787879,38.163805671212,20.428608081932
1969-03-31,99.3,3.1,5.82,36.1,6.3,654.00327839335,20.417020775623,38.331309972299,20.202287616482
1969-02-28,101.5,3.09,5.8,35.8,6.19,674.09467178771,20.521699860335,38.519695530726,20.895729901987
1969-01-31,102.0,3.08,5.78,35.6,6.04,681.22103932584,20.570203932584,38.602525561798,21.194968072847
1968-12-31,106.5,3.07,5.76,35.5,6.03,713.2785,20.561173661972,38.577316056338,22.277872995435
1968-11-30,105.4,3.05667,5.72667,35.4,5.7,707.9054039548,20.529726860593,38.462434911441,22.195529227158
1968-10-31,103.8,3.04333,5.69333,35.3,5.58,699.13416713881,20.498034536402,38.346835527904,22.004606927957
1968-09-30,101.3,3.03,5.66,35.1,5.46,686.1834002849,20.524538034188,38.339566096866,21.680275633293
1968-08-31,98.11,3.01667,5.63,35.0,5.42,666.47384414286,20.492627167571,38.245313857143,21.137766793618
1968-07-31,100.3,3.00333,5.6,34.9,5.5,683.30309025788,20.460465304728,38.150521489971,21.753537415671
1968-06-30,100.5,2.99,5.57,34.7,5.72,688.61180835735,20.48705778098,38.164853458213,22.004623431347
1968-05-31,97.87,2.97667,5.52667,34.5,5.87,674.47890623188,20.513958575797,38.087486836667,21.63022714278
1968-04-30,95.67,2.96333,5.48333,34.4,5.64,661.23405130814,20.481391253924,37.898656951599,21.277356015672
1968-03-31,89.09,2.95,5.44,34.3,5.74,617.55084125364,20.44870335277,37.708795335277,19.934711308296
1968-02-29,90.75,2.94,5.40333,34.2,5.56,630.89691885965,20.438974561404,37.564123951316,20.424992376214
1968-01-31,95.04,2.93,5.36667,34.1,5.53,662.65873548387,20.429188709677,37.418673779032,21.511535896332
1967-12-31,95.3,2.92,5.33,33.9,5.7,668.39175073746,20.479579351032,37.382245870206,21.751597808724
1967-11-30,92.66,2.92,5.32,33.8,5.75,651.79867662722,20.540169822485,37.422501183432,21.263102968336
1967-10-31,95.66,2.92,5.31,33.7,5.48,674.89833145401,20.601119881306,37.462995400593,22.068199194184
1967-09-30,95.81,2.92,5.3,33.6,5.3,677.96838377976,20.662432738095,37.503730654762,22.219145488665
1967-08-31,94.49,2.91333,5.31,33.5,5.28,670.62373597015,20.676772660746,37.686655074627,22.030627049126
1967-07-31,93.01,2.90667,5.32,33.4,5.16,662.09614056886,20.691269636677,37.870674850299,21.804196245666
1967-06-30,91.43,2.9,5.33,33.3,5.02,652.80333588589,20.705782282282,38.05579984985,21.552097609793
1967-05-31,92.59,2.9,5.37,33.2,4.85,663.07687063253,20.768149096386,38.456882981928,21.948477389658
1967-04-30,90.96,2.9,5.41,33.1,4.59,653.37172567976,20.830892749245,38.860389577039,21.686025566746
1967-03-31,89.42,2.9,5.45,33.0,4.54,644.25619666667,20.894016666667,39.266341666667,21.443898602019
1967-02-28,87.36,2.89,5.48333,32.9,4.63,631.32735319149,20.885256990881,39.626559244225,21.074443163678
1967-01-31,84.45,2.88,5.51667,32.9,4.58,610.29756155015,20.812989665653,39.867498506535,20.432242125384
1966-12-31,81.33,2.87,5.55,32.9,4.84,587.75015607903,20.740722340426,40.10836550152,19.736473752792
1966-11-30,80.99,2.87667,5.53667,32.9,5.16,585.29306702128,20.788924646353,40.012033156991,19.711251211929
1966-10-31,77.13,2.88333,5.52333,32.9,5.01,557.39787948328,20.837054684954,39.915628545137,18.825409371316
1966-09-30,77.81,2.89,5.51,32.7,5.18,565.75127507645,21.012995565749,40.062839296636,19.161676250615
1966-08-31,80.65,2.87,5.49333,32.7,5.22,586.40072400612,20.867576911315,39.941632848165,19.91390386401
1966-07-31,85.84,2.85,5.47667,32.5,5.02,627.97770707692,20.849679230769,40.065548334308,21.381702007433
1966-06-30,86.06,2.83,5.46,32.4,4.81,631.53032623457,20.767264969136,40.066878703704,21.555253383226
1966-05-31,86.78,2.81333,5.42,32.3,4.78,638.78543065015,20.70885245,39.896485758514,21.852177976763
1966-04-30,91.6,2.79667,5.38,32.3,4.75,674.26533126935,20.586218602632,39.602046749226,23.113696462616
1966-03-31,88.88,2.78,5.34,32.1,4.87,658.31976199377,20.591009657321,39.552514953271,22.61111258229
1966-02-28,92.69,2.76,5.29,32.0,4.83,688.68525171875,20.506756875,39.30461734375,23.700027145579
1966-01-31,93.32,2.74,5.24,31.8,4.61,697.72693522013,20.48619591195,39.177980503145,24.058483388422
1965-12-31,91.73,2.72,5.19,31.8,4.62,685.83896022013,20.33666163522,38.804144811321,23.694111549106
1965-11-30,92.15,2.7,5.12,31.7,4.45,691.1526159306,20.250809148265,38.401534384858,23.925461156674
1965-10-31,91.39,2.68,5.05,31.7,4.35,685.45238817035,20.100803154574,37.87651340694,23.775745523313
1965-09-30,89.38,2.66,4.98,31.6,4.29,672.49823132911,20.013932594937,37.46969335443,23.374146831649
1965-08-31,86.49,2.64333,4.93333,31.6,4.25,650.75377072785,19.888506934652,37.118546649842,22.665971845964
1965-07-31,84.91,2.62667,4.88667,31.6,4.2,638.86579572785,19.763156514715,36.767475185601,22.300781712174
1965-06-30,85.04,2.61,4.84,31.6,4.21,639.84392025316,19.63773085443,36.416328481013,22.385342986458
1965-05-31,89.28,2.59,4.78667,31.4,4.21,676.02446369427,19.611372770701,36.244467065764,23.708808308862
1965-04-30,87.97,2.57,4.73333,31.4,4.2,666.10519792994,19.459933598726,35.840578794108,23.420551954771
1965-03-31,86.83,2.55,4.68,31.3,4.21,659.57371837061,19.370182907348,35.549982747604,23.253528200035
1965-02-28,86.75,2.53333,4.63667,31.2,4.21,661.07809695513,19.305233145353,35.333728873878,23.372068272751
1965-01-31,86.12,2.51667,4.59333,31.2,4.19,656.27718397436,19.17827566875,35.003456542788,23.269335081922
1964-12-31,83.96,2.5,4.55,31.2,4.18,639.81691089744,19.051241987179,34.673260416667,22.752984772787
1964-11-30,85.44,2.48,4.52333,31.2,4.15,651.09524615385,18.898832051282,34.470021767147,23.225019793096
1964-10-31,84.85,2.46,4.49667,31.1,4.19,648.67825,18.8067,34.37704215,23.212154680675
1964-09-30,83.41,2.44,4.47,31.1,4.2,637.66945,18.6538,34.17315,22.892221984232
1964-08-31,82.0,2.42,4.42333,31.0,4.19,628.91222580645,18.560580322581,33.925442875323,22.650407292939
1964-07-31,83.22,2.4,4.37667,31.1,4.19,636.2169,18.348,33.45964215,22.984351845738
1964-06-30,80.24,2.38,4.33,31.0,4.17,615.41362193548,18.253793870968,33.209633387097,22.300288036083
1964-05-31,80.72,2.36333,4.28,30.9,4.2,621.09860323625,18.184600619256,32.93238381877,22.574330769564
1964-04-30,79.94,2.34667,4.23,30.9,4.23,615.09690711974,18.056410545793,32.547659708738,22.422192169737
1964-03-31,78.8,2.33,4.18,30.9,4.22,606.325197411,17.928143527508,32.162935598706,22.167245585983
1964-02-29,77.39,2.31333,4.12667,30.9,4.15,595.47597750809,17.799876509223,31.752588862945,21.83267082671
1964-01-31,76.45,2.29667,4.07333,30.9,4.17,588.24316423948,17.671686435761,31.342165182362,21.627216196981
1963-12-31,74.17,2.28,4.02,30.9,4.13,570.69974482201,17.543419417476,30.931818446602,21.038599376737
1963-11-30,72.62,2.25667,4.0,30.8,4.12,560.58749642857,17.420283469643,30.877857142857,20.72039933534
1963-10-31,73.03,2.23333,3.98,30.8,4.11,563.75247678571,17.240111173214,30.723467857143,20.891344595412
1963-09-30,72.85,2.21,3.96,30.7,4.08,564.19477442997,17.115586156352,30.668652117264,20.960360090705
1963-08-31,70.98,2.20667,3.92,30.7,4.0,549.71235537459,17.08979660798,30.358867752443,20.472637900528
1963-07-31,69.07,2.20333,3.88,30.7,4.02,534.9201519544,17.063929613518,30.049083387622,19.96923188595
1963-06-30,70.11,2.2,3.84,30.6,3.99,544.74897205882,17.093820261438,29.83648627451,20.384149993841
1963-05-31,70.14,2.18333,3.79667,30.5,3.93,546.76889606557,17.019916365082,29.596536421803,20.507585864953
1963-04-30,68.76,2.16667,3.75333,30.5,3.97,536.01125311475,16.890045110328,29.25868407,20.150077238227
1963-03-31,65.67,2.15,3.71,30.5,3.93,511.92348737705,16.760095901639,28.920909672131,19.288064606605
1963-02-28,65.92,2.14333,3.69667,30.4,3.92,515.56270526316,16.763061484704,28.911789831086,19.469191309671
1963-01-31,65.06,2.13667,3.68333,30.4,3.83,508.83661414474,16.710973383717,28.807457208388,19.259231693254
1962-12-31,62.64,2.13,3.67,30.4,3.86,489.90970657895,16.658807072368,28.703202796053,18.58583611844
1962-11-30,60.04,2.11333,3.62333,30.4,3.92,469.5750125,16.528430399178,28.338195037336,17.854386489497
1962-10-31,56.17,2.09667,3.57667,30.4,3.93,439.30760246711,16.398131936349,27.97326548898,16.739820967901
1962-09-30,58.0,2.08,3.53,30.4,3.98,453.62009868421,16.267755263158,27.608257730263,17.321461147465
1962-08-31,58.52,2.07333,3.51,30.3,3.98,459.19755577558,16.26910574703,27.542437128713,17.571262631046
1962-07-31,56.97,2.06667,3.49,30.3,4.01,447.03494108911,16.216845738119,27.385500165017,17.141325661323
1962-06-30,55.63,2.06,3.47,30.2,3.91,437.9655955298,16.218032119205,27.318724006623,16.827571244792
1962-05-31,62.99,2.05333,3.43667,30.2,3.87,495.90963261589,16.165520335596,27.056322545199,19.089367498117
1962-04-30,68.05,2.04667,3.40333,30.2,3.84,535.74615811258,16.113087280298,26.793842355464,20.658336447649
1962-03-31,70.29,2.04,3.37,30.1,3.93,555.21977591362,16.113932890365,26.619585215947,21.443158568526
1962-02-28,70.22,2.03333,3.31,30.1,4.04,554.66684684385,16.061246649003,26.145646013289,21.451687754873
1962-01-31,69.07,2.02667,3.25,30.0,4.08,547.40162216667,16.062001528833,25.757279166667,21.197931400015
1961-12-31,71.74,2.02,3.19,30.0,4.06,568.56221766667,16.009139666667,25.281760166667,22.041480198382
1961-11-30,71.08,2.0,3.14333,30.0,3.94,563.33150866667,15.850633333333,24.911885637833,21.85795772196
1961-10-31,68.0,1.98,3.09667,30.0,3.92,538.92153333333,15.692127,24.542090362167,20.924190141011
1961-09-30,67.26,1.96,3.05,30.0,3.98,533.056799,15.533620666667,24.172215833333,20.705243044147
1961-08-31,67.79,1.95333,3.04333,29.9,4.04,539.05406371237,15.532533917559,24.200020706856,20.941688475215
1961-07-31,65.44,1.94667,3.03667,30.0,3.92,518.63272266667,15.4279761955,24.066571362167,20.146643736827
1961-06-30,65.62,1.94,3.03,29.8,3.88,523.54961040268,15.478303020134,24.17487533557,20.332414551592
1961-05-31,66.5,1.94,3.05,29.8,3.71,530.57069630872,15.478303020134,24.334445469799,20.598606843297
1961-04-30,65.83,1.94,3.07,29.8,3.78,525.22509681208,15.478303020134,24.494015604027,20.382842975755
1961-03-31,64.12,1.94,3.09,29.8,3.74,511.58185033557,15.478303020134,24.653585738255,19.844225272726
1961-02-28,62.17,1.94333,3.15,29.8,3.78,496.02376224832,15.504871447483,25.13229614094,19.234014498298
1961-01-31,59.72,1.94667,3.21,29.8,3.84,476.47642080537,15.531519659899,25.611006543624,18.470416986477
1960-12-31,56.8,1.95,3.27,29.8,3.84,453.17918120805,15.558088087248,26.089716946309,17.562090833957
1960-11-30,55.47,1.95,3.27,29.8,3.93,442.56776728188,15.558088087248,26.089716946309,17.146088452419
1960-10-31,53.73,1.95,3.27,29.8,3.89,428.68516560403,15.558088087248,26.089716946309,16.605104536251
1960-09-30,54.81,1.95,3.27,29.6,3.8,440.25669577703,15.663210304054,26.265998817568,17.052015467818
1960-08-31,56.51,1.95,3.26667,29.6,3.8,453.91180219595,15.663210304054,26.239250873818,17.582113039578
1960-07-31,55.84,1.95,3.26333,29.6,3.9,448.53008378378,15.663210304054,26.212422605912,17.376806472898
1960-06-30,57.26,1.95,3.26,29.6,4.15,459.93611385135,15.663210304054,26.185674662162,17.823363817265
1960-05-31,55.22,1.94667,3.30333,29.5,4.35,445.05354542373,15.689467317458,26.623664038475,17.256170578728
1960-04-30,55.73,1.94333,3.34667,29.5,4.28,449.16396389831,15.662548106271,26.972969012373,17.429766947597
1960-03-31,55.02,1.94,3.39,29.4,4.25,444.94992142857,15.688892176871,27.415126020408,17.286020720522
1960-02-29,55.78,1.90333,3.39,29.4,4.49,451.09608537415,15.392339766497,27.415126020408,17.545275108946
1960-01-31,58.03,1.86667,3.39,29.3,4.72,470.89364453925,15.147389961263,27.508693003413,18.338284994376
1959-12-31,59.06,1.83,3.39,29.4,4.69,477.62163503401,14.799315816327,27.415126020408,18.6247289779
1959-11-30,57.23,1.82333,3.40333,29.4,4.53,462.82231921769,14.745375140646,27.52292650119,18.07178913057
1959-10-31,57.0,1.81667,3.41667,29.4,4.53,460.96229591837,14.691515335544,27.630807852551,18.021962441515
1959-09-30,57.05,1.81,3.43,29.3,4.68,462.94127901024,14.68753225256,27.833279351536,18.123290556759
1959-08-31,59.4,1.80333,3.42,29.2,4.43,483.66144863014,14.683521888185,27.847174315068,18.95880364075
1959-07-31,59.74,1.79667,3.41,29.2,4.4,486.42988116438,14.629293180308,27.765749828767,19.090533975797
1959-06-30,57.46,1.79,3.4,29.1,4.34,469.47288213058,14.625068900344,27.7794604811,18.448591397066
